IndicatorNameRu;CountryNameRu;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969;1968;1967;1966;1965;1964;1963;1962;1961;1960;CountryName;CountryCode;IndicatorName;IndicatorCode
Население, всего;Объединенные Арабские Эмираты;;9156963;9086139;9039978;8952542;8734722;8329453;7705423;6900142;6010100;5171255;4481976;3975945;3625798;3394060;3217865;3050128;2884188;2733770;2595220;2467726;2350192;2238281;2127863;2019014;1913190;1811458;1712117;1613904;1518991;1430548;1350433;1280278;1218223;1158477;1093108;1016789;927303;827394;722849;622051;531265;451948;382823;324069;275160;235434;205570;185312;171781;161077;150318;138220;125216;112240;100985;92612;United Arab Emirates;ARE;Population, total;SP.POP.TOTL
Население, всего;Оман;;4490541;4236057;3906912;3545192;3210003;2943747;2762073;2652281;2593750;2553376;2506891;2448194;2385075;2323203;2272547;2239403;2225481;2224922;2227596;2219768;2191864;2139539;2066264;1979914;1892345;1812159;1741965;1679089;1620573;1561493;1498416;1430926;1360921;1290007;1220548;1154375;1091855;1032799;977806;927439;882044;841947;806989;776379;748971;723850;700729;679593;660117;642005;625007;608889;593504;578825;564895;551737;Oman;OMN;Population, total;SP.POP.TOTL
Население, всего;Остров Мэн;;87780;87127;86462;85779;85069;84327;83548;82737;81914;81110;80345;79636;78975;78318;77608;76806;75879;74853;73817;72899;72181;71726;71486;71306;70963;70312;69265;67902;66449;65225;64446;64207;64404;64817;65128;65108;64680;63918;62934;61900;60941;60098;59326;58563;57711;56712;55554;54289;52995;51776;50713;49818;49089;48580;48353;48441;Isle of Man;IMY;Population, total;SP.POP.TOTL
Население, всего;Пакистан;;1,889249E+08;1,850443E+08;1,811926E+08;1,773923E+08;1,736696E+08;1,700439E+08;1,66521E+08;1,63097E+08;1,597677E+08;1,565242E+08;1,533564E+08;1,50268E+08;1,472515E+08;1,442716E+08;1,412821E+08;1,382505E+08;1,351581E+08;1,320137E+08;1,288457E+08;1,256976E+08;1,225998E+08;1,195649E+08;1,165796E+08;1,136162E+08;1,106344E+08;1,076076E+08;1,045307E+08;1,014208E+08;9,830165E+07;9,520714E+07;9,216506E+07;8,918316E+07;8,626462E+07;8,342752E+07;8,06917E+07;7,807198E+07;7,557598E+07;7,320409E+07;7,095378E+07;6,881847E+07;6,67915E+07;6,48737E+07;6,30622E+07;6,134126E+07;5,969047E+07;5,809424E+07;5,654592E+07;5,50459E+07;5,359444E+07;5,219463E+07;5,084878E+07;4,955547E+07;4,831289E+07;4,712293E+07;4,598845E+07;4,491181E+07;Pakistan;PAK;Population, total;SP.POP.TOTL
Население, всего;Палау;;21291;21097;20919;20756;20606;20470;20344;20227;20118;20012;19907;19805;19700;19575;19404;19174;18878;18524;18123;17695;17255;16805;16345;15894;15471;15089;14762;14485;14237;13982;13698;13371;13015;12667;12383;12197;12127;12151;12225;12284;12280;12195;12045;11853;11656;11481;11335;11206;11081;10945;10782;10593;10381;10150;9901;9638;Palau;PLW;Population, total;SP.POP.TOTL
Население, всего;Панама;;3929141;3867535;3805683;3743761;3681979;3620506;3559401;3498679;3438398;3378600;3319301;3260611;3202511;3144728;3086887;3028751;2970193;2911383;2852739;2794845;2738125;2682720;2628511;2575330;2522901;2471010;2419618;2368772;2318444;2268619;2219276;2170390;2121921;2073826;2026057;1978575;1931393;1884512;1837887;1791459;1745207;1699114;1653257;1607835;1563113;1519293;1476478;1434660;1393800;1353805;1314627;1276274;1238824;1202372;1167041;1132924;Panama;PAN;Population, total;SP.POP.TOTL
Население, всего;Папуа - Новая Гвинея;;7619321;7463577;7308864;7154870;7001172;6847517;6693799;6540267;6387470;6236158;6086905;5940048;5795571;5653284;5512835;5374051;5236863;5101633;4969116;4840311;4715929;4596131;4480689;4369407;4261933;4157903;4057406;3960243;3865402;3771578;3677854;3583707;3489402;3395798;3304188;3215483;3130125;3047769;2967620;2888509;2809692;2730859;2652586;2576093;2503074;2434755;2371515;2313017;2258877;2208422;2161103;2116832;2075630;2037165;2001048;1966957;Papua New Guinea;PNG;Population, total;SP.POP.TOTL
Население, всего;Парагвай;;6639123;6552518;6465669;6379162;6293763;6209877;6127847;6047131;5966160;5882797;5795493;5703742;5607948;5508615;5406625;5302703;5196935;5089306;4980346;4870695;4760853;4651222;4541902;4432738;4323402;4213740;4103909;3994328;3885433;3777764;3671826;3567750;3465796;3366726;3271454;3180628;3094479;3012833;2935375;2861582;2790964;2723523;2659084;2596741;2535355;2474102;2412565;2350900;2289579;2229373;2170853;2114095;2058916;2005337;1953331;1902871;Paraguay;PRY;Population, total;SP.POP.TOTL
Население, всего;Перу;;3,137667E+07;3,097315E+07;3,056546E+07;3,015877E+07;2,975989E+07;2,937364E+07;2,900156E+07;2,864205E+07;2,829277E+07;2,794996E+07;2,761041E+07;2,727319E+07;2,693774E+07;2,660146E+07;2,626136E+07;2,591488E+07;2,55613E+07;2,519974E+07;2,482741E+07;2,444108E+07;2,403876E+07;2,361936E+07;2,318422E+07;2,273706E+07;2,228313E+07;2,182666E+07;2,136886E+07;2,09099E+07;2,045171E+07;1,999625E+07;1,954495E+07;1,909958E+07;1,866044E+07;1,822573E+07;1,779255E+07;1,735912E+07;1,692476E+07;1,649109E+07;1,606133E+07;1,56399E+07;1,522995E+07;1,483284E+07;1,444765E+07;1,407248E+07;1,370433E+07;1,334107E+07;1,298244E+07;1,262933E+07;1,228208E+07;1,194133E+07;1,160768E+07;1,128102E+07;1,096154E+07;1,065067E+07;1,035024E+07;1,006152E+07;Peru;PER;Population, total;SP.POP.TOTL
Население, всего;Польша;;3,79995E+07;3,801174E+07;3,80402E+07;3,806316E+07;3,806326E+07;3,804279E+07;3,81516E+07;3,812576E+07;3,812056E+07;3,814127E+07;3,816544E+07;3,818222E+07;3,820457E+07;3,823036E+07;3,824808E+07;3,825863E+07;3,866027E+07;3,866348E+07;3,864966E+07;3,862437E+07;3,8595E+07;3,854265E+07;3,846141E+07;3,836367E+07;3,824619E+07;3,811078E+07;3,796153E+07;3,782449E+07;3,766804E+07;3,745612E+07;3,720188E+07;3,690414E+07;3,657181E+07;3,623048E+07;3,589859E+07;3,557415E+07;3,524722E+07;3,49656E+07;3,468905E+07;3,43563E+07;3,40152E+07;3,36789E+07;3,33572E+07;3,305565E+07;3,27835E+07;3,26643E+07;3,25483E+07;3,229466E+07;3,198716E+07;3,1681E+07;3,144495E+07;3,113945E+07;3,0712E+07;3,03085E+07;2,9964E+07;2,963745E+07;Poland;POL;Population, total;SP.POP.TOTL
Население, всего;Португалия;;1,034865E+07;1,040106E+07;1,04573E+07;1,051484E+07;1,055756E+07;1,05731E+07;1,056825E+07;1,055818E+07;1,054296E+07;1,052229E+07;1,050333E+07;1,048386E+07;1,045882E+07;1,041963E+07;1,036272E+07;1,02899E+07;1,021783E+07;1,01602E+07;1,010898E+07;1,006395E+07;1,002618E+07;9991525;9964675;9952494;9960235;9983218;1,0005E+07;1,001961E+07;1,003003E+07;1,003273E+07;1,002361E+07;9996232;9957865;9911771;9851362;9766312;9661265;9558250;9455675;9355810;9093470;8754365;8633100;8630430;8643756;8680431;8757705;8836650;8874520;8930990;8998595;9035365;9030355;8993985;8929316;8857716;Portugal;PRT;Population, total;SP.POP.TOTL
Население, всего;Пуэрто-Рико;;3474182;3534888;3593079;3634487;3678736;3721526;3740410;3760866;3782995;3805214;3821362;3826878;3826095;3823701;3818774;3810605;3800081;3781101;3759430;3724655;3683103;3649237;3615497;3585176;3562110;3537000;3505650;3473898;3441850;3409554;3377000;3344190;3311138;3277453;3242552;3206000;3168088;3129421;3088690;3043854;2994000;2939299;2878786;2817256;2762190;2718000;2684150;2662064;2645674;2624995;2594000;2554066;2504530;2450322;2399722;2358000;Puerto Rico;PRI;Population, total;SP.POP.TOTL
Население, всего;Республика Конго;;4620330;4504962;4394334;4286188;4177435;4066078;3950786;3832771;3715665;3604595;3503086;3412592;3331564;3256867;3183883;3109269;3031969;2953011;2873638;2795903;2721277;2649964;2581306;2514907;2450125;2386467;2323890;2262496;2202106;2142529;2083648;2025320;1967596;1910800;1855391;1801688;1749859;1699781;1651134;1603446;1556406;1509880;1464052;1419305;1376189;1335090;1296137;1259190;1224041;1190361;1157905;1126602;1096502;1067611;1039966;1013581;Congo, Rep.;COG;Population, total;SP.POP.TOTL
Население, всего;Республика Корея;;5,061704E+07;5,042396E+07;5,021967E+07;5,000444E+07;4,977944E+07;4,941037E+07;4,918204E+07;4,89487E+07;4,859765E+07;4,837194E+07;4,813808E+07;4,803942E+07;4,785931E+07;4,762218E+07;4,735736E+07;4,700811E+07;4,661668E+07;4,62865E+07;4,595358E+07;4,552468E+07;4,509299E+07;4,464154E+07;4,419463E+07;4,374796E+07;4,32957E+07;4,286928E+07;4,244904E+07;4,203125E+07;4,162169E+07;4,121367E+07;4,080574E+07;4,040596E+07;3,99104E+07;3,932635E+07;3,872325E+07;3,812378E+07;3,753424E+07;3,696918E+07;3,64118E+07;3,584852E+07;3,528072E+07;3,469226E+07;3,410315E+07;3,350541E+07;3,28827E+07;3,224083E+07;3,154427E+07;3,08383E+07;3,013098E+07;2,943557E+07;2,870467E+07;2,798416E+07;2,726175E+07;2,651303E+07;2,576567E+07;2,501237E+07;Korea, Rep.;KOR;Population, total;SP.POP.TOTL
Население, всего;Республика Македония;;2078453;2075625;2072543;2069270;2065888;2062443;2058920;2055266;2051427;2047330;2042894;2038444;2033974;2028706;2021585;2012051;1999362;1984242;1969345;1958303;1953544;1956165;1964924;1977033;1988458;1996227;1999338;1998471;1994368;1988401;1981532;1974069;1965488;1954990;1941445;1924194;1902718;1877687;1851068;1825554;1803009;1784395;1768996;1754954;1739525;1720798;1698140;1672401;1644944;1617797;1592434;1569143;1547445;1527105;1507653;1488664;Macedonia, FYR;MKD;Population, total;SP.POP.TOTL
Население, всего;Российская Федерация;;1,440968E+08;1,438196E+08;1,435069E+08;1,432017E+08;1,429609E+08;1,428495E+08;1,427853E+08;1,427424E+08;1,428051E+08;1,430495E+08;1,435185E+08;1,440671E+08;1,446483E+08;1,45306E+08;1,459761E+08;1,465966E+08;1,472144E+08;1,476707E+08;1,479153E+08;1,4816E+08;1,483757E+08;1,48336E+08;1,4852E+08;1,48689E+08;1,48624E+08;1,48292E+08;1,47721E+08;1,46857E+08;1,45908E+08;1,44894E+08;1,43858E+08;1,42745E+08;1,41668E+08;1,40823E+08;1,39941E+08;1,3901E+08;1,38027E+08;1,3706E+08;1,361E+08;1,35147E+08;1,342E+08;1,33432E+08;1,32669E+08;1,31909E+08;1,31155E+08;1,30404E+08;1,29664E+08;1,28928E+08;1,28196E+08;1,27468E+08;1,26745E+08;1,25345E+08;1,2396E+08;1,22591E+08;1,21236E+08;1,19897E+08;Russian Federation;RUS;Population, total;SP.POP.TOTL
Население, всего;Руанда;;1,160967E+07;1,134154E+07;1,10781E+07;1,081735E+07;1,055643E+07;1,029367E+07;1,002459E+07;9750314;9481083;9231041;9008230;8828956;8686469;8539029;8329113;8021875;7585143;7047196;6506118;6097688;5912755;5995987;6300358;6712924;7071393;7259740;7239097;7048075;6742390;6410594;6117966;5877556;5669251;5486431;5313908;5140786;4968628;4804375;4648070;4499720;4359166;4226836;4102336;3983707;3868345;3754546;3640591;3527260;3418313;3319077;3232937;3161719;3102968;3050596;2996091;2933424;Rwanda;RWA;Population, total;SP.POP.TOTL
Население, всего;Румыния;;1,983239E+07;1,990898E+07;1,998369E+07;2,005804E+07;2,014753E+07;2,024687E+07;2,036749E+07;2,053788E+07;2,088298E+07;2,119376E+07;2,131968E+07;2,145175E+07;2,157433E+07;2,17305E+07;2,213197E+07;2,244297E+07;2,247204E+07;2,250734E+07;2,255398E+07;2,2619E+07;2,268427E+07;2,273021E+07;2,276328E+07;2,279428E+07;2,300116E+07;2,320184E+07;2,316146E+07;2,305766E+07;2,294943E+07;2,285927E+07;2,275543E+07;2,265594E+07;2,258879E+07;2,251539E+07;2,241517E+07;2,224265E+07;2,209049E+07;2,195146E+07;2,17561E+07;2,155163E+07;2,129358E+07;2,102943E+07;2,083568E+07;2,065796E+07;2,046157E+07;2,02504E+07;2,000914E+07;1,979983E+07;1,953424E+07;1,921545E+07;1,903158E+07;1,891913E+07;1,879785E+07;1,867655E+07;1,855525E+07;1,84069E+07;Romania;ROM;Population, total;SP.POP.TOTL
Население, всего;Сальвадор;;6126583;6107706;6089644;6072233;6055208;6038306;6021368;6004199;5986414;5967556;5947206;5925089;5900929;5874301;5844738;5811836;5775660;5736075;5692300;5643363;5588743;5528012;5461834;5392142;5321576;5252082;5184221;5117577;5051885;4986528;4920932;4855280;4789472;4722272;4652058;4577683;4498757;4415625;4328817;4239205;4147525;4053958;3958616;3862132;3765252;3668592;3572667;3477702;3383674;3290397;3197865;3106186;3015885;2927861;2843246;2762897;El Salvador;SLV;Population, total;SP.POP.TOTL
Население, всего;Самоу;;193228;191845;190390;188901;187434;186029;184700;183440;182238;181072;179928;178794;177677;176592;175567;174614;173758;172979;172191;171276;170158;168786;167206;165568;164073;162865;162001;161424;161014;160591;160030;159281;158383;157401;156435;155554;154763;154010;153244;152390;151383;150219;148889;147323;145437;143175;140520;137503;134194;130687;127068;123354;119564;115786;112121;108645;Samoa;WSM;Population, total;SP.POP.TOTL
Население, всего;Сан-Марино;;31781;31595;31391;31172;30938;30690;30431;30160;29874;29568;29242;28891;28520;28142;27771;27420;27097;26795;26503;26201;25875;25519;25141;24755;24385;24045;23740;23463;23208;22959;22708;22455;22203;21944;21666;21363;21026;20663;20301;19981;19732;19565;19467;19396;19299;19136;18895;18587;18228;17839;17440;17033;16616;16197;15787;15393;San Marino;SMR;Population, total;SP.POP.TOTL
Население, всего;Сан-Томе и Принсипи;;190344;186342;182386;178484;174646;170880;167196;163595;160064;156584;153146;149732;146357;143085;140003;137164;134602;132284;130110;127946;125694;123318;120849;118346;115900;113575;111373;109268;107264;105364;103557;101871;100285;98692;96947;94953;92652;90095;87436;84889;82607;80670;79026;77536;75989;74251;72240;70040;67874;66057;64797;64209;64181;64429;64549;64255;Sao Tome and Principe;STP;Population, total;SP.POP.TOTL
Население, всего;Саудовская Аравия;;3,154037E+07;3,088654E+07;3,020105E+07;2,949605E+07;2,878844E+07;2,809065E+07;2,740949E+07;2,674284E+07;2,608352E+07;2,541999E+07;2,474523E+07;2,405557E+07;2,335789E+07;2,26681E+07;2,200794E+07;2,139227E+07;2,082596E+07;2,030219E+07;1,980963E+07;1,933131E+07;1,885367E+07;1,837341E+07;1,789053E+07;1,739852E+07;1,689056E+07;1,636145E+07;1,581098E+07;1,523917E+07;1,464235E+07;1,401657E+07;1,336128E+07;1,267409E+07;1,196224E+07;1,124709E+07;1,055694E+07;9912917;9323290;8785326;8295384;7845300;7428705;7045477;6697486;6382106;6096106;5836394;5601649;5389848;5196349;5015672;4843635;4677409;4516663;4362863;4218879;4086539;Saudi Arabia;SAU;Population, total;SP.POP.TOTL
Население, всего;Свазиленд;;1286970;1269112;1250641;1231694;1212458;1193148;1173529;1153750;1134853;1118204;1104642;1094775;1087949;1082195;1074765;1063715;1048151;1028694;1006760;984506;963428;944223;926224;907947;887248;862728;833787;801350;767417;734790;705492;680253;658496;639333;621314;603373;585335;567560;550135;533264;517100;501596;486656;472337;458717;445844;433709;422266;411478;401295;391659;382575;373991;365719;357522;349233;Swaziland;SWZ;Population, total;SP.POP.TOTL
Население, всего;Северные Марианские острова;;55070;54541;53869;53314;53234;53860;55276;57343;59791;62235;64372;66143;67562;68499;68817;68434;67271;65374;62939;60248;57518;54817;52120;49429;46719;43972;41243;38570;35904;33173;30341;27363;24308;21393;18906;17048;15906;15390;15293;15316;15232;14978;14605;14142;13658;13203;12766;12318;11882;11489;11157;10901;10709;10541;10340;10070;Northern Mariana Islands;MNP;Population, total;SP.POP.TOTL
Население, всего;Сейшелы;;92900;91400;89900;88303;87441;89770;87298;86956;85033;84600;82900;82500;82800;83700;81202;81131;80410;78846;77319;76417;75304;73925;72711;71657;70755;70000;69388;68848;68352;67877;67400;66902;66367;65780;65128;64400;63594;62707;61742;60704;59600;58466;57284;56068;54835;53600;52365;51134;49911;48699;47500;46322;45176;44042;42889;41700;Seychelles;SYC;Population, total;SP.POP.TOTL
Население, всего;Сенегал;;1,512927E+07;1,467256E+07;1,422104E+07;1,378011E+07;1,3357E+07;1,295679E+07;1,258162E+07;1,22297E+07;1,189723E+07;1,157843E+07;1,126899E+07;1,096702E+07;1,067332E+07;1,038946E+07;1,011808E+07;9860578;9617641;9386923;9163184;8939438;8710746;8475136;8234147;7990736;7749559;7514201;7285378;7062540;6846556;6638186;6438024;6246140;6062682;5888261;5723541;5568651;5424299;5289445;5160313;5031849;4900491;4764623;4625377;4485342;4348499;4217754;4093763;3975614;3862783;3754268;3649308;3547939;3450418;3356421;3265558;3177560;Senegal;SEN;Population, total;SP.POP.TOTL
Население, всего;Сен-Мартен (французская часть);;31754;31530;31264;30959;30615;30235;29820;29376;28905;28414;27906;27514;27363;27450;27782;28384;29305;30358;31304;32102;32712;33098;33238;32892;31821;30036;27676;24873;21628;18337;15392;12790;10547;8670;7868;7580;7303;7035;6778;6530;6291;6078;5915;5756;5601;5450;5303;5161;5033;4936;4841;4748;4656;4566;4453;4279;St. Martin (French part);MAF;Population, total;SP.POP.TOTL
Население, всего;Сент-Винсент и Гренадины;;109462;109360;109327;109334;109341;109316;109255;109165;109049;108908;108749;108563;108354;108150;107989;107897;107879;107923;108001;108078;108122;108129;108097;108001;107811;107509;107081;106533;105892;105197;104477;103742;102985;102202;101378;100506;99589;98634;97649;96639;95614;94572;93516;92465;91440;90457;89518;88615;87736;86860;85972;85076;84167;83206;82144;80948;St. Vincent and the Grenadines;VCT;Population, total;SP.POP.TOTL
Население, всего;Сент-Китс и Невис;;55572;54944;54301;53650;52998;52352;51717;51093;50465;49818;49139;48424;47681;46935;46216;45544;44938;44391;43885;43391;42888;42363;41836;41360;41009;40833;40854;41045;41353;41697;42017;42294;42539;42761;42978;43205;43450;43704;43946;44142;44278;44327;44314;44328;44490;44882;45534;46399;47383;48355;49211;49934;50533;50966;51195;51197;St. Kitts and Nevis;KNA;Population, total;SP.POP.TOTL
Население, всего;Сент-Люсия;;184999;183645;182305;180890;179278;177397;175196;172729;170146;167656;165407;163462;161767;160218;158650;156949;155073;153066;150994;148962;147040;145262;143592;141934;140159;138180;135954;133532;131032;128620;126416;124468;122738;121150;119593;117984;116292;114551;112826;111211;109770;108534;107461;106458;105389;104162;102747;101181;99526;97877;96303;94813;93397;92086;90913;89901;St. Lucia;LCA;Population, total;SP.POP.TOTL
Население, всего;Сербия;;7098247;7130576;7164132;7199077;7234099;7291436;7320807;7350222;7381579;7411569;7440769;7463157;7480591;7496522;7503433;7516346;7540401;7567745;7596501;7617794;7625357;7734639;7699307;7646424;7595636;7586000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Serbia;SRB;Population, total;SP.POP.TOTL
Население, всего;Сингапур;;5535002;5469724;5399162;5312437;5183688;5076732;4987573;4839396;4588599;4401365;4265762;4166664;4114826;4175950;4138012;4027887;3958723;3927213;3796038;3670704;3524506;3419048;3313471;3230698;3135083;3047132;2930901;2846108;2774789;2733373;2735957;2732221;2681061;2646466;2532835;2413945;2383500;2353600;2325300;2293300;2262600;2229800;2193000;2152400;2112900;2074500;2042500;2012000;1977600;1934400;1886900;1841600;1795000;1750200;1702400;1646400;Singapore;SGP;Population, total;SP.POP.TOTL
Население, всего;Синт-Мартен (нидерландская часть);;38817;37685;36607;34640;33435;35474;39133;40458;39462;38270;36934;35316;33790;32566;31189;30519;31084;31240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sint Maarten (Dutch part);SXM;Population, total;SP.POP.TOTL
Население, всего;Сирийская Арабская Республика;;1,850241E+07;1,877248E+07;1,932259E+07;1,997876E+07;2,050117E+07;2,07206E+07;2,056687E+07;2,009706E+07;1,94256E+07;1,87282E+07;1,813284E+07;1,767191E+07;1,730434E+07;1,699752E+07;1,669441E+07;1,635405E+07;1,597243E+07;1,55688E+07;1,515196E+07;1,473621E+07;1,433196E+07;1,394103E+07;1,355964E+07;1,318619E+07;1,281758E+07;1,245154E+07;1,208871E+07;1,173022E+07;1,137477E+07;1,102072E+07;1,066725E+07;1,031349E+07;9960833;9613517;9277263;8956156;8651904;8363346;8088148;7822610;7564000;7311685;7066474;6828765;6599366;6378802;6166933;5963248;5767478;5579283;5398333;5224579;5057825;4897428;4742596;4592777;Syrian Arab Republic;SYR;Population, total;SP.POP.TOTL
Население, всего;Словакия;;5424050;5418649;5413393;5407579;5398384;5391428;5386406;5379233;5374622;5373054;5372807;5372280;5373374;5376912;5378867;5388720;5396020;5390516;5383291;5373361;5361999;5346331;5325305;5305016;5303294;5299187;5275942;5250596;5222840;5193838;5161768;5127097;5091971;5055099;5016105;4979815;4938973;4890125;4840501;4789507;4739105;4689623;4641445;4596622;4557449;4538223;4518607;4483915;4449367;4411666;4370983;4327341;4282017;4238188;4191667;4068095;Slovak Republic;SVK;Population, total;SP.POP.TOTL
Население, всего;Словения;;2063768;2061980;2059953;2057159;2052843;2048583;2039669;2021316;2018122;2006868;2000474;1997012;1995733;1994530;1992060;1988925;1983045;1981629;1985956;1988628;1989872;1989443;1991746;1996498;1999429;1998161;1996351;1995196;1989776;1965964;1941641;1932154;1922321;1910334;1906531;1901315;1882599;1862548;1842377;1820249;1793581;1776132;1766697;1752233;1738335;1724891;1713874;1704546;1689528;1669905;1649160;1632114;1616971;1603649;1594131;1584720;Slovenia;SVN;Population, total;SP.POP.TOTL
Население, всего;Соломоновы Острова;;583591;572171;560685;549162;537648;526177;514767;503410;492075;480716;469306;457841;446352;434893;423535;412336;401319;390489;379859;369438;359236;349250;339490;329984;320764;311849;303258;294962;286868;278846;270809;262719;254602;246502;238488;230614;222905;215353;207942;200642;193447;186338;179354;172599;166214;160292;154876;149926;145354;141027;136847;132787;128863;125068;121403;117869;Solomon Islands;SLB;Population, total;SP.POP.TOTL
Население, всего;Сомали;;1,07871E+07;1,051757E+07;1,026816E+07;1,003363E+07;9806670;9581714;9356827;9132589;8909015;8686939;8466938;8251054;8039104;7827203;7610053;7385416;7148406;6904231;6672781;6480888;6346440;6278911;6269244;6294017;6319531;6321615;6285456;6217331;6138907;6082723;6068425;6113252;6199671;6271538;6251730;6089707;5758961;5289049;4754149;4259636;3880955;3644572;3526527;3490295;3477568;3445420;3385414;3311111;3227245;3144244;3069558;3002173;2937360;2874944;2814683;2756380;Somalia;SOM;Population, total;SP.POP.TOTL
Население, всего;Судан;;4,023488E+07;3,935027E+07;3,85151E+07;3,771242E+07;3,691819E+07;3,611488E+07;3,52973E+07;3,447014E+07;3,363796E+07;3,280906E+07;3,199E+07;3,117621E+07;3,036559E+07;2,956998E+07;2,880514E+07;2,807966E+07;2,740681E+07;2,677706E+07;2,614912E+07;2,546639E+07;2,469197E+07;2,380554E+07;2,282923E+07;2,182059E+07;2,086112E+07;2,00088E+07;1,928463E+07;1,866915E+07;1,81305E+07;1,761885E+07;1,709762E+07;1,655921E+07;1,601512E+07;1,547042E+07;1,493547E+07;1,441806E+07;1,391727E+07;1,342969E+07;1,295811E+07;1,250604E+07;1,207584E+07;1,166867E+07;1,128357E+07;1,091814E+07;1,056879E+07;1,023276E+07;9909152;9598196;9299545;9013112;8738703;8475765;8223613;7981797;7749884;7527450;Sudan;SDN;Population, total;SP.POP.TOTL
Население, всего;Суринам;;542975;538248;533450;528535;523439;518141;512522;506657;500953;495953;491999;489312;487641;486271;484210;480751;475637;469108;461569;453653;445830;438280;430901;423572;416068;408276;400133;391851;383916;376973;371469;367611;365242;363993;363309;362777;362137;361463;361053;361368;362651;365104;368342;371318;372619;371268;366845;359735;350755;341137;331799;322995;314530;306330;298190;289972;Suriname;SUR;Population, total;SP.POP.TOTL
Население, всего;США;;3,214188E+08;3,189074E+08;3,164274E+08;3,141026E+08;3,117188E+08;3,093468E+08;3,067715E+08;3,04094E+08;3,012312E+08;2,983799E+08;2,955166E+08;2,928053E+08;2,901079E+08;2,876252E+08;2,84969E+08;2,821624E+08;2,7904E+08;2,75854E+08;2,72657E+08;2,69394E+08;2,66278E+08;2,63126E+08;2,59919E+08;2,56514E+08;2,52981E+08;2,49623E+08;2,46819E+08;2,44499E+08;2,42289E+08;2,40133E+08;2,37924E+08;2,35825E+08;2,33792E+08;2,31664E+08;2,29466E+08;2,27225E+08;2,25055E+08;2,22585E+08;2,20239E+08;2,18035E+08;2,15973E+08;2,13854E+08;2,11909E+08;2,09896E+08;2,07661E+08;2,05052E+08;2,02677E+08;2,00706E+08;1,98712E+08;1,9656E+08;1,94303E+08;1,91889E+08;1,89242E+08;1,86538E+08;1,83691E+08;1,80671E+08;United States;USA;Population, total;SP.POP.TOTL
Население, всего;Сьерра-Леоне;;6453184;6315627;6178859;6043157;5908908;5775902;5647194;5521838;5391108;5243214;5071271;4870467;4647701;4422154;4220198;4060709;3948800;3878475;3843472;3833053;3837807;3858559;3893891;3929182;3945899;3931208;3878211;3791078;3681945;3569102;3466044;3376371;3296530;3224346;3155368;3086406;3017670;2951001;2886607;2824827;2765914;2709797;2656380;2605837;2558395;2514151;2473165;2435197;2399667;2365801;2332999;2301023;2269890;2239581;2210169;2181701;Sierra Leone;SLE;Population, total;SP.POP.TOTL
Население, всего;Таджикистан;;8481855;8295840;8111894;7930929;7753925;7581696;7414960;7254072;7099021;6949566;6805655;6666628;6532871;6406518;6290413;6186152;6094126;6012308;5936780;5862224;5784330;5702611;5616797;5523207;5417554;5297286;5160375;5008827;4849253;4690913;4540688;4400743;4269775;4146923;4030104;3917642;3809991;3707624;3608761;3511050;3412819;3313144;3212446;3112041;3013956;2919586;2829641;2743461;2659452;2575335;2489648;2401598;2312193;2223956;2140413;2064035;Tajikistan;TJK;Population, total;SP.POP.TOTL
Население, всего;Таиланд;;6,795936E+07;6,772598E+07;6,745142E+07;6,716413E+07;6,690296E+07;6,669202E+07;6,65482E+07;6,645326E+07;6,635357E+07;6,617449E+07;6,586397E+07;6,540452E+07;6,481726E+07;6,413667E+07;6,341518E+07;6,269332E+07;6,197396E+07;6,125098E+07;6,054494E+07;5,987896E+07;5,926609E+07;5,872277E+07;5,823767E+07;5,776158E+07;5,722597E+07;5,658282E+07;5,581279E+07;5,493356E+07;5,39795E+07;5,300278E+07;5,204147E+07;5,110544E+07;5,01831E+07;4,92656E+07;4,83369E+07;4,738532E+07;4,641231E+07;4,542344E+07;4,441601E+07;4,338685E+07;4,233495E+07;4,125954E+07;4,016497E+07;3,9062E+07;3,796492E+07;3,688491E+07;3,58268E+07;3,479094E+07;3,37785E+07;3,27891E+07;3,18228E+07;3,088133E+07;2,996704E+07;2,908104E+07;2,822421E+07;2,739718E+07;Thailand;THA;Population, total;SP.POP.TOTL
